"ch_version","name","value","changed","description","min","max","disallowed_values","readonly","type","default","alias_for","is_obsolete","tier"
"25.7.3.13","enable_http_compression","0",0,"Enables or disables data compression in the response to an HTTP request.

For more information, read the [HTTP interface description](../../interfaces/http.md).

Possible values:

- 0 — Disabled.
- 1 — Enabled.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","http_zlib_compression_level","3",0,"Sets the level of data compression in the response to an HTTP request if [enable_http_compression = 1](#enable_http_compression).

Possible values: Numbers from 1 to 9.",\N,\N,"[]",0,"Int64","3","",0,"Production"
"25.7.3.13","http_native_compression_disable_checksumming_on_decompress","0",0,"Enables or disables checksum verification when decompressing the HTTP POST data from the client. Used only for ClickHouse native compression format (not used with `gzip` or `deflate`).

For more information, read the [HTTP interface description](../../interfaces/http.md).

Possible values:

- 0 — Disabled.
- 1 — Enabled.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","http_response_headers","{}",0,"Allows to add or override HTTP headers which the server will return in the response with a successful query result.
This only affects the HTTP interface.

If the header is already set by default, the provided value will override it.
If the header was not set by default, it will be added to the list of headers.
Headers that are set by the server by default and not overridden by this setting, will remain.

The setting allows you to set a header to a constant value. Currently there is no way to set a header to a dynamically calculated value.

Neither names or values can contain ASCII control characters.

If you implement a UI application which allows users to modify settings but at the same time makes decisions based on the returned headers, it is recommended to restrict this setting to readonly.

Example: `SET http_response_headers = '{""Content-Type"": ""image/png""}'`",\N,\N,"[]",0,"Map","{}","",0,"Production"
"25.7.3.13","count_distinct_implementation","uniqExact",0,"Specifies which of the `uniq*` functions should be used to perform the [COUNT(DISTINCT ...)](/sql-reference/aggregate-functions/reference/count) construction.

Possible values:

- [uniq](/sql-reference/aggregate-functions/reference/uniq)
- [uniqCombined](/sql-reference/aggregate-functions/reference/uniqcombined)
- [uniqCombined64](/sql-reference/aggregate-functions/reference/uniqcombined64)
- [uniqHLL12](/sql-reference/aggregate-functions/reference/uniqhll12)
- [uniqExact](/sql-reference/aggregate-functions/reference/uniqexact)",\N,\N,"[]",0,"String","uniqExact","",0,"Production"
"25.7.3.13","add_http_cors_header","0",0,"Write add http CORS header.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","max_http_get_redirects","0",0,"Max number of HTTP GET redirects hops allowed. Ensures additional security measures are in place to prevent a malicious server from redirecting your requests to unexpected services.\n\nIt is the case when an external server redirects to another address, but that address appears to be internal to the company's infrastructure, and by sending an HTTP request to an internal server, you could request an internal API from the internal network, bypassing the auth, or even query other services, such as Redis or Memcached. When you don't have an internal infrastructure (including something running on your localhost), or you trust the server, it is safe to allow redirects. Although keep in mind, that if the URL uses HTTP instead of HTTPS, and you will have to trust not only the remote server but also your ISP and every network in the middle.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","use_client_time_zone","0",0,"Use client timezone for interpreting DateTime string values, instead of adopting server timezone.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","send_progress_in_http_headers","0",0,"Enables or disables `X-ClickHouse-Progress` HTTP response headers in `clickhouse-server` responses.

For more information, read the [HTTP interface description](../../interfaces/http.md).

Possible values:

- 0 — Disabled.
- 1 — Enabled.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","http_headers_progress_interval_ms","100",0,"Do not send HTTP headers X-ClickHouse-Progress more frequently than at each specified interval.",\N,\N,"[]",0,"UInt64","100","",0,"Production"
"25.7.3.13","http_wait_end_of_query","0",0,"Enable HTTP response buffering on the server-side.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","http_write_exception_in_output_format","1",0,"Write exception in output format to produce valid output. Works with JSON and XML formats.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","http_response_buffer_size","0",0,"The number of bytes to buffer in the server memory before sending a HTTP response to the client or flushing to disk (when http_wait_end_of_query is enabled).",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","fsync_metadata","1",0,"Enables or disables [fsync](http://pubs.opengroup.org/onlinepubs/9699919799/functions/fsync.html) when writing `.sql` files. Enabled by default.

It makes sense to disable it if the server has millions of tiny tables that are constantly being created and destroyed.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","join_use_nulls","0",0,"Sets the type of [JOIN](../../sql-reference/statements/select/join.md) behaviour. When merging tables, empty cells may appear. ClickHouse fills them differently based on this setting.

Possible values:

- 0 — The empty cells are filled with the default value of the corresponding field type.
- 1 — `JOIN` behaves the same way as in standard SQL. The type of the corresponding field is converted to [Nullable](/sql-reference/data-types/nullable), and empty cells are filled with [NULL](/sql-reference/syntax).",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","join_output_by_rowlist_perkey_rows_threshold","5",0,"The lower limit of per-key average rows in the right table to determine whether to output by row list in hash join.",\N,\N,"[]",0,"UInt64","5","",0,"Production"
"25.7.3.13","join_default_strictness","ALL",0,"Sets default strictness for [JOIN clauses](/sql-reference/statements/select/join).

Possible values:

- `ALL` — If the right table has several matching rows, ClickHouse creates a [Cartesian product](https://en.wikipedia.org/wiki/Cartesian_product) from matching rows. This is the normal `JOIN` behaviour from standard SQL.
- `ANY` — If the right table has several matching rows, only the first one found is joined. If the right table has only one matching row, the results of `ANY` and `ALL` are the same.
- `ASOF` — For joining sequences with an uncertain match.
- `Empty string` — If `ALL` or `ANY` is not specified in the query, ClickHouse throws an exception.",\N,\N,"[]",0,"JoinStrictness","ALL","",0,"Production"
"25.7.3.13","any_join_distinct_right_table_keys","0",0,"Enables legacy ClickHouse server behaviour in `ANY INNER|LEFT JOIN` operations.

:::note
Use this setting only for backward compatibility if your use cases depend on legacy `JOIN` behaviour.
:::

When the legacy behaviour is enabled:

- Results of `t1 ANY LEFT JOIN t2` and `t2 ANY RIGHT JOIN t1` operations are not equal because ClickHouse uses the logic with many-to-one left-to-right table keys mapping.
- Results of `ANY INNER JOIN` operations contain all rows from the left table like the `SEMI LEFT JOIN` operations do.

When the legacy behaviour is disabled:

- Results of `t1 ANY LEFT JOIN t2` and `t2 ANY RIGHT JOIN t1` operations are equal because ClickHouse uses the logic which provides one-to-many keys mapping in `ANY RIGHT JOIN` operations.
- Results of `ANY INNER JOIN` operations contain one row per key from both the left and right tables.

Possible values:

- 0 — Legacy behaviour is disabled.
- 1 — Legacy behaviour is enabled.

See also:

- [JOIN strictness](/sql-reference/statements/select/join#settings)",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","single_join_prefer_left_table","1",0,"For single JOIN in case of identifier ambiguity prefer left table",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","query_plan_join_swap_table","auto",0,"    Determine which side of the join should be the build table (also called inner, the one inserted into the hash table for a hash join) in the query plan. This setting is supported only for `ALL` join strictness with the `JOIN ON` clause. Possible values are:
    - 'auto': Let the planner decide which table to use as the build table.
    - 'false': Never swap tables (the right table is the build table).
    - 'true': Always swap tables (the left table is the build table).",\N,\N,"[]",0,"BoolAuto","auto","",0,"Production"
"25.7.3.13","query_plan_join_shard_by_pk_ranges","0",0,"Apply sharding for JOIN if join keys contain a prefix of PRIMARY KEY for both tables. Supported for hash, parallel_hash and full_sorting_merge algorithms. Usually does not speed up queries but may lower memory consumption.
 ",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","preferred_block_size_bytes","1000000",0,"This setting adjusts the data block size for query processing and represents additional fine-tuning to the more rough 'max_block_size' setting. If the columns are large and with 'max_block_size' rows the block size is likely to be larger than the specified amount of bytes, its size will be lowered for better CPU cache locality.",\N,\N,"[]",0,"UInt64","1000000","",0,"Production"
"25.7.3.13","max_replica_delay_for_distributed_queries","300",0,"Disables lagging replicas for distributed queries. See [Replication](../../engines/table-engines/mergetree-family/replication.md).

Sets the time in seconds. If a replica's lag is greater than or equal to the set value, this replica is not used.

Possible values:

- Positive integer.
- 0 — Replica lags are not checked.

To prevent the use of any replica with a non-zero lag, set this parameter to 1.

Used when performing `SELECT` from a distributed table that points to replicated tables.",\N,\N,"[]",0,"UInt64","300","",0,"Production"
"25.7.3.13","fallback_to_stale_replicas_for_distributed_queries","1",0,"Forces a query to an out-of-date replica if updated data is not available. See [Replication](../../engines/table-engines/mergetree-family/replication.md).

ClickHouse selects the most relevant from the outdated replicas of the table.

Used when performing `SELECT` from a distributed table that points to replicated tables.

By default, 1 (enabled).",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","preferred_max_column_in_block_size_bytes","0",0,"Limit on max column size in block while reading. Helps to decrease cache misses count. Should be close to L2 cache size.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","parts_to_delay_insert","0",0,"If the destination table contains at least that many active parts in a single partition, artificially slow down insert into table.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","parts_to_throw_insert","0",0,"If more than this number active parts in a single partition of the destination table, throw 'Too many parts ...' exception.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","number_of_mutations_to_delay","0",0,"If the mutated table contains at least that many unfinished mutations, artificially slow down mutations of table. 0 - disabled",\N,\N,"[]",0,"UInt64","0","",0,"Production"
